RESULT	增救.v 2100005001	拯救 1.0	挽救 0.9	救助 0.8	营救 0.7	援救 0.6	搭救 0.5	救援 0.29999999999999993	抢 0.19999999999999996	铜铁0 -1	铜铁1 -2
RESULT	时候.v 2105004009	当 1.0	在 0.9	而 0.8	同时 0.7	同样 0.6	 0.09999999999999998	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	扣.v 2105004012	收取 1.0	收费 0.9	收取费用 0.8	收取款项 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	三元钱.v 2105004014	三块钱 1.0	三元 0.9	三文钱 0.8	三毛钱 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	实际情况.v 2105005002	事实 1.0	现状 0.9	现实 0.8	真相 0.7	实况 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	至今.v 2105005006	目前 1.0	至今为止 0.9	迄今为止 0.8	至今时刻 0.7	至今仍然 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	尚未.v 2105005007	还未 1.0	未能 0.9	未曾 0.8	未达 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	脱贫.v 2105005008	贫困摆脱 1.0	脱离贫困 0.9	走出贫困 0.8	摆脱贫困 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	外欠.v 2105005010	拖欠 1.0	欠缺 0.9	欠债 0.8	拖拉 0.7	拖拽 0.6	拖延 0.5	拖挂 0.3999999999999999	 0.29999999999999993	铜铁0 -1	铜铁1 -2
RESULT	债务.v 2105005012	债权 1.0	负债 0.9	贷款 0.8	应付款项 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	土窑洞.v 2105006008	土坑 1.0	土穴 0.9	土洞 0.8	土窑 0.7	土穴洞 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	窑.v 2105006010	土坑 1.0	土洞 0.9	土穴 0.8	土窑洞 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	窑.v 2105006028	土坑 1.0	土洞 0.9	土穴 0.8	土窑洞 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	土.v 2105006011	泥土 1.0	土壤 0.9	土块 0.8	土层 0.7	土堆 0.6	土墙 0.5	土砖 0.3999999999999999	土灰 0.29999999999999993	土 0.19999999999999996	铜铁0 -1
RESULT	已经.v 2105006012	已 1.0	已经被 0.9	已被 0.8	已变 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	塌.v 2105006013	垮 1.0	坍 0.9	塌垮 0.8	塌陷 0.7	塌方 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	窗子.v 2105006016	窗户 1.0	窗口 0.9	窗洞 0.8	窗棂 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	居住.v 2105006021	住宿 1.0	居住 0.9	居留 0.8	寓居 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	安全.v 2105006022	安全可以替换为安稳 1.0	安定 0.9	安心 0.8	安全性 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	柱子.v 2105006026	支撑物 1.0	支架 0.9	支柱 0.8	支梁 0.7	支柱物 0.6	支撑架 0.5	 0.3999999999999999	铜铁0 -1	铜铁1 -2	铜铁2 -3
RESULT	顶住.v 2105006027	支撑 1.0	支持 0.9	支拱 0.8	支架 0.7	支撑起 0.6	支撑住 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	顶.v 2105006029	支撑 1.0	支持 0.9	支拱 0.8	支架 0.7	支柱 0.6	支护 0.5	支撑物 0.3999999999999999	铜铁0 -1	铜铁1 -2	铜铁2 -3
RESULT	读书.v 2105007004	学习 1.0	上学 0.9	接受教育 0.8	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6	铜铁6 -7
RESULT	交.v 2105007005	支付 1.0	缴纳 0.9	拿出 0.8	提供 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	学费.v 2105007008	费用 1.0	学杂费 0.9	学费 0.8	学费款 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	只有.v 2105007010	唯有 1.0	仅有 0.9	只能 0.8	只得 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	求.v 2105007011	请求 1.0	要求 0.9	恳求 0.8	乞求 0.7	求助 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	欠条.v 2105007016	借条 1.0	债条 0.9	欠款凭证 0.8	借据 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	感觉.v 2105008002	认为 1.0	觉得 0.9	意识到 0.8	发现 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	藏.v 2105008013	隐藏 1.0	收藏 0.9	遮蔽 0.8	埋藏 0.7	躲藏 0.6	掩藏 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	柜子.v 2105008015	橱柜 1.0	抽屉 0.9	储物柜 0.8	柜子 0.7	衣柜 0.6	柜台 0.5	柜橱 0.3999999999999999	柜 0.29999999999999993	铜铁0 -1	铜铁1 -2
RESULT	不好意思.v 2105008018	担心 1.0	害怕 0.9	害羞 0.8	尴尬 0.7	羞愧 0.6	惭愧. 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	挂.v 2105008019	悬挂 1.0	挂起 0.9	挂钩 0.8	挂号 0.7	挂牌 0.6	挂放 0.5	挂载 0.3999999999999999	挂 0.29999999999999993	铜铁0 -1	铜铁1 -2
RESULT	报载.v 2106002000	报道 1.0	报导 0.9	报告 0.8	消息 0.7	新闻 0.6	报纸报道 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	改善.v 2106002004	改进 1.0	改善 0.9	改良 0.8	改正 0.7	改变 0.5	改造 0.3999999999999999	改建 0.29999999999999993	铜铁0 -1	铜铁1 -2	铜铁2 -3
RESULT	改善.v 2106003037	促进 1.0	提升 0.9	改进 0.8	加强 0.7	改善 0.6	改良 0.5	 0.19999999999999996	铜铁0 -1	铜铁1 -2	铜铁2 -3
RESULT	邻里.v 2106002005	邻居 1.0	邻近的人 0.9	邻近的社区 0.8	周围的人 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	邻里.v 2106002022	邻居 1.0	邻近的人 0.9	邻近的社区 0.8	周围的人 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	邻里.v 2106003017	邻居 1.0	邻近 0.9	邻近的人 0.8	邻里的人 0.7	邻里的社区 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	邻里.v 2106003038	邻居 1.0	邻近 0.9	邻近的人 0.8	邻里的人 0.7	邻里的社区 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	邻里.v 2106004023	社区 1.0	社会 0.9	群体 0.8	社团 0.7	社交圈 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	关系.v 2106002006	关联 1.0	关系 0.9	联系 0.8	联结 0.7	联络 0.5	联繫 0.3999999999999999	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	关系.v 2106003018	联系 1.0	关联 0.9	联结 0.8	联络 0.6	关系度 0.5	关联度 0.3999999999999999	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	关系.v 2106003039	联系 1.0	关联 0.9	联结 0.8	联络 0.6	关系度 0.5	关联度 0.3999999999999999	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	关系.v 2106004024	联系 1.0	联结 0.9	关联 0.8	纽带 0.7	联系点 0.6	联络 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	搞好.v 2106002008	加强 1.0	提升 0.9	改善 0.8	推进 0.7	促进 0.6	推动 0.5	强化 0.3999999999999999	改进 0.29999999999999993	完 0.19999999999999996	铜铁0 -1
RESULT	精神文明.v 2106002010	精神文化 1.0	文化素质 0.9	文明礼仪 0.8	文明礼貌 0.7	文明行为 0.6	 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	建设.v 2106002011	构建 1.0	建立 0.9	推动 0.8	发展 0.7	改善 0.6	提升 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	发起.v 2106002013	发动 1.0	发起 0.9	发起动员 0.8	发起组织 0.7	发起筹划 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	帮.v 2106002018	帮派 1.0	协助 0.9	支持 0.8	援助 0.6	辅助 0.5	帮助 0.3999999999999999	搀扶 0.29999999999999993	搀 0.19999999999999996	铜铁0 -1	铜铁1 -2
RESULT	帮.v 2106004003	协助 1.0	支持 0.9	帮助 0.8	辅助 0.7	援助 0.5	服务 0.3999999999999999	搀扶 0.29999999999999993	拉 0.19999999999999996	铜铁0 -1	铜铁1 -2
RESULT	忙.v 2106002020	助 1.0	协助 0.9	帮助 0.8	费心 0.7	费力 0.6	费时 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	忙.v 2106004005	帮助 1.0	协助 0.9	支持 0.8	辅助 0.7	搀扶 0.5	援助 0.3999999999999999	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	互助.v 2106002023	交流 1.0	协作 0.9	帮助 0.8	支持 0.7	共同努力 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	连.v 2106003004	结合 1.0	联合 0.9	联系 0.8	联络 0.7	联结 0.6	结缘 0.5	结对 0.3999999999999999	结 0.29999999999999993	铜铁0 -1	铜铁1 -2
RESULT	评议.v 2106003008	评估 1.0	评价 0.9	考核 0.8	审查 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	文明.v 2106003011	文明可以替换为"文明的 1.0	文明化的 0.9	文明性的 0.8	文明礼貌 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	志愿者.v 2106003012	群众 1.0	义工 0.9	志愿者团队 0.8	志愿者队伍 0.7	志愿者组织 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	监督.v 2106003013	监督可以替换为监测 1.0	监管 0.9	监视 0.8	检查 0.7	审查等 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	岗.v 2106003014	岗位 1.0	岗亭 0.9	岗站 0.8	岗位点 0.7	岗位处 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	设置.v 2106003016	建立 1.0	设立 0.9	设定 0.8	设置 0.7	创建 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	公益.v 2106003019	慈善 1.0	捐赠 0.9	慷慨 0.8	慈善活动 0.7	慈善事业 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	广告.v 2106003020	宣传 1.0	宣言 0.9	宣布 0.8	宣扬 0.7	宣称 0.6	宣告 0.5	宣讲 0.3999999999999999	宣读 0.29999999999999993	宣贯 0.19999999999999996	铜铁0 -1
RESULT	广告.v 2107004021	广告可以替换为宣传 1.0	宣布 0.9	宣扬 0.8	宣言 0.7	宣告 0.6	宣称 0.5	 0.3999999999999999	铜铁0 -1	铜铁1 -2	铜铁2 -3
RESULT	广告.v 2107005013	宣传 1.0	宣布 0.9	宣扬 0.8	宣称 0.7	宣言 0.6	广播 0.5	广告牌 0.3999999999999999	广播广告 0.29999999999999993	铜铁0 -1	铜铁1 -2
RESULT	形式.v 2106003022	方式 1.0	形式 0.9	措施 0.8	步骤 0.7	手段 0.6	策略 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	居民.v 2106003026	居户 1.0	住户 0.9	居民单位 0.8	居民群体 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	居民.v 2106003045	居户 1.0	住户 0.9	居民单位 0.8	居民群体 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	提供.v 2106003027	提供可以替换为提供 1.0	提供机会 0.9	提供条件 0.8	提 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	相识.v 2106003029	了解 1.0	认识 0.9	相知 0.8	相识 0.7	相认 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	交往.v 2106003031	互动 1.0	交流 0.9	沟通 0.8	互联 0.7	互助 0.6	互相帮助 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	机会.v 2106003033	机遇 1.0	机智 0.9	机动 0.8	机会 0.7	机缘 0.6	机能 0.5	机灵 0.3999999999999999	机密 0.29999999999999993	机械 0.19999999999999996	 0.09999999999999998
RESULT	创造.v 2106003040	建立 1.0	构建 0.9	培养 0.8	制造 0.7	激发 0.6	引发 0.5	开创 0.3999999999999999	推动 0.29999999999999993	促进 0.19999999999999996	铜铁0 -1
RESULT	条件.v 2106003042	条件可以替换为机会 1.0	环境 0.9	空间 0.8	资源等 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	增进.v 2106003050	促进 1.0	加强 0.9	提升 0.8	改善 0.7	增强 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	友谊.v 2106003057	亲善 1.0	友好 0.9	友爱 0.8	友情 0.7	友谊 0.6	友 0.19999999999999996	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	道.v 2106004008	表达 1.0	表现 0.9	表明 0.8	表示 0.7	阐述 0.6	描述 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	向往.v 2106004012	渴望 1.0	期望 0.9	憧憬 0.8	热望 0.7	怀抱 0.6	渴求 0.5	渴慕 0.3999999999999999	期待 0.29999999999999993	 0.19999999999999996	铜铁0 -1
RESULT	友情.v 2106004013	亲情 1.0	友谊 0.9	友爱 0.8	友善 0.7	关爱 0.6	关心 0.5	爱心 0.3999999999999999	慈爱 0.29999999999999993	 0.19999999999999996	铜铁0 -1
RESULT	心声.v 2106004015	愿望 1.0	渴望 0.9	期望 0.8	志愿 0.7	诉求 0.6	呼声 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	反映.v 2106004017	显示 1.0	表达 0.9	表现 0.8	暗示 0.7	折射 0.6	揭示 0.5	指示 0.3999999999999999	突 0.29999999999999993	铜铁0 -1	铜铁1 -2
RESULT	渴望.v 2106004020	期望 1.0	渴求 0.9	期待 0.8	憧憬 0.7	渴望 0.6	热望 0.5	渴念 0.3999999999999999	渴慕 0.29999999999999993	铜铁0 -1	铜铁1 -2
RESULT	愿望.v 2106004026	渴求 1.0	憧憬 0.9	期望 0.8	志向 0.7	渴望 0.6	盼望 0.5	热望 0.3999999999999999	铜铁0 -1	铜铁1 -2	铜铁2 -3
RESULT	婚姻.v 2107001006	结婚 1.0	婚介 0.9	婚恋 0.8	婚姻登记处 0.7	婚姻中介机构 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	婚姻.v 2107002005	相亲介绍所 1.0	婚恋介绍所 0.9	婚介机构 0.8	婚介中介所 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	婚姻.v 2107003003	结婚 1.0	婚礼 0.9	婚姻缘分 0.8	婚姻介绍服务 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	婚姻.v 2107003027	结婚 1.0	婚礼 0.9	婚姻缘分 0.8	婚姻介绍服务 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	婚姻.v 2107004012	结婚 1.0	婚礼 0.9	婚姻关系 0.8	婚约 0.7	婚礼仪式 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	婚姻.v 2107005009	结婚 1.0	婚恋 0.9	婚姻缘分 0.8	婚介 0.7	婚档 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	介绍所.v 2107001007	婚介机构 1.0	婚恋中介 0.9	婚恋服务机构 0.8	婚恋社 0.7	婚 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	介绍所.v 2107002006	婚介中心 1.0	婚恋机构 0.9	婚恋中介 0.8	婚姻中介机构 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	介绍所.v 2107003004	相亲中心 1.0	婚介机构 0.9	婚恋服务中心 0.8	婚恋社等 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	介绍所.v 2107005010	中介机构 1.0	婚介服务中心 0.9	婚恋服务中心 0.8	婚恋网站 0.7	 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	批准.v 2107001015	核准 1.0	认可 0.9	承认 0.8	许可 0.7	同意 0.6	赞同 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	未.v 2107001018	没有 1.0	没了 0.9	未获 0.8	未达 0.7	未被 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	个人.v 2107002002	个体 1.0	私人 0.9	个人企业 0.8	私营企业 0.7	私营业主 0.6	私人经 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	开办.v 2107002003	成立 1.0	设立 0.9	创办 0.8	创建 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	挂靠.v 2107002008	依附 1.0	附属 0.9	属于 0.8	归属 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	门下.v 2107002014	下属 1.0	隶属 0.9	附属 0.8	属下 0.7	从属 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	只.v 2107002019	仅仅 1.0	仅限 0.9	唯一 0.8	唯独 0.7	只有 0.6	只要 0.5	只能 0.3999999999999999	铜铁0 -1	铜铁1 -2	铜铁2 -3
RESULT	收取.v 2107002020	收取可以替换为收取 1.0	收费 0.9	收取费用或收费用 0.8	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6	铜铁6 -7
RESULT	管理费.v 2107002021	手续费 1.0	服务费 0.9	维护费 0.8	管理费用 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	很少.v 2107002023	几乎不 1.0	基本不 0.9	几乎没有 0.8	基本没有 0.7	极少 0.6	极少数. 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	过问.v 2107002024	干预 1.0	关注 0.9	监督 0.8	审查 0.7	审核 0.6	检查 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	更.v 2107003000	更可以替换为更多 1.0	更多的 0.9	更加 0.8	更高等 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	社区.v 2107003008	地区 1.0	社会 0.9	社群 0.8	群体 0.7	社团 0.6	社交圈 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	社区.v 2107003020	地区 1.0	社会 0.9	社群 0.8	群体 0.7	社团 0.6	社交圈 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	旗号.v 2107003011	标志 1.0	标记 0.9	标识 0.8	符号 0.7	信号 0.6	徽章 0.5	象征 0.3999999999999999	记号 0.29999999999999993	纹章 0.19999999999999996	铜铁0 -1
RESULT	区.v 2107003014	区可以替换为地区 1.0	街道 0.9	市 0.8	县 0.7	乡 0.6	村等 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	民政.v 2107003015	公民政府 1.0	市政府 0.9	地方政府 0.8	行政部门 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	申办.v 2107003017	提出 1.0	申请 0.9	申报 0.8	提交 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	证.v 2107003022	许可证 1.0	认证 0.9	执照 0.8	凭证 0.7	牌照 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	便.v 2107003024	就 1.0	然后 0.9	于是 0.8	随后 0.7	接着 0.6	从而. 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	开始.v 2107003025	开展 1.0	进行 0.9	从事 0.8	展开 0.7	开始 0.6	着手 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	从事.v 2107003026	开展 1.0	进行 0.9	实施 0.8	承担 0.7	从事 0.6	展开 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	介绍.v 2107003028	匹配 1.0	推荐 0.9	引荐 0.8	搭讪 0.7	结缘 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	介绍.v 2107004013	推荐 1.0	引荐 0.9	介绍 0.8	推介 0.7	推荐人 0.6	介绍人 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	业务.v 2107003029	业务可以替换为服务 1.0	事务 0.9	工作或活动 0.8	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6	铜铁6 -7
RESULT	不善.v 2107004002	不严格 1.0	不当 0.9	不负责任 0.8	不合理 0.7	不公平 0.6	不公正 0.5	不公道 0.3999999999999999	不合法 0.29999999999999993	铜铁0 -1	铜铁1 -2
RESULT	道德.v 2107004007	正直 1.0	诚实 0.9	正义 0.8	道义 0.7	良心 0.6	善良 0.5	公正 0.3999999999999999	正当 0.29999999999999993	正确 0.19999999999999996	 0.09999999999999998
RESULT	幌子.v 2107004015	伎俩 1.0	诡计 0.9	花招 0.8	手段 0.7	策略 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	采用.v 2107004017	采取 1.0	实施 0.9	实行 0.8	应用 0.7	运用 0.6	使用 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	刊登.v 2107004018	发布 1.0	发表 0.9	发送 0.8	广播 0.7	宣传 0.6	宣布 0.5	公布 0.3999999999999999	公开 0.29999999999999993	披露 0.19999999999999996	 0.09999999999999998
RESULT	虚假.v 2107004019	虚假可以替换为虚伪 1.0	虚假的 0.9	虚构的 0.8	虚张的 0.7	虚 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	虚假.v 2107005012	虚假可以替换为虚假的 1.0	虚伪的 0.9	虚张的 0.8	虚构的 0.7	 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	征婚.v 2107004020	求偶 1.0	择偶 0.9	求爱 0.8	择爱 0.7	求婚 0.6	择婚 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	手段.v 2107004023	方法 1.0	策略 0.9	技巧 0.8	手法 0.7	措施 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	骗人.v 2107004024	欺骗 1.0	诈骗 0.9	抢劫 0.8	洗劫 0.7	搜刮 0.6	勒索 0.5	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4
RESULT	钱财.v 2107004025	财富 1.0	金钱 0.9	财产 0.8	财物 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	一家.v 2107005008	一家可以替换为一家公司 1.0	一家企业 0.9	一家机构 0.8	一家组织 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	蒙骗.v 2107005015	误导 1.0	欺骗 0.9	骗取 0.8	把骗 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	白搭.v 2107005017	被骗 1.0	被害 0.9	被欺骗 0.8	被抢劫 0.7	被损失 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5
RESULT	几百元.v 2107005020	数百元 1.0	几百块 0.9	几百元钱 0.8	数百块钱 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	登记.v 2107005022	注册 1.0	登录 0.9	报名 0.8	办理 0.7	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	费.v 2107005023	款项 1.0	费用 0.9	报酬 0.8	补偿金 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
RESULT	费.v 2107005028	款项 1.0	费用 0.9	报酬 0.8	补偿金 0.6	铜铁0 -1	铜铁1 -2	铜铁2 -3	铜铁3 -4	铜铁4 -5	铜铁5 -6
